ticids,tmags,teff,rad,sec,default,defaultcrs,hard,hardest
370101728,7.096,5542,1.090,36,277.021,277.021,277.021,273.834
370101728,7.096,5542,1.090,33,256.171,256.171,256.171,254.790
370133522,10.116,3536,0.391,27,1209.530,1209.530,1209.530,1209.530
370138769,8.434,4359,27.651,36,532.618,532.618,532.618,528.773
370139723,8.132,3489,71.606,30,486.177,486.177,486.177,451.851
370139723,8.132,3489,71.606,36,589.355,589.355,589.355,539.410
370139723,8.132,3489,71.606,33,587.848,587.848,587.848,469.284
370139723,8.132,3489,71.606,27,614.244,614.244,614.244,613.525
370141811,8.079,4073,42.917,27,575.395,575.395,575.395,573.494
370203952,15.858,50000,0.147,27,67034.662,67034.662,67034.662,66961.989
370205071,8.136,4315,22.354,27,521.810,521.810,521.810,520.410
370227221,8.100,3950,50.421,27,483.149,483.149,483.149,457.976
370227221,8.100,3950,50.421,32,790.989,790.989,790.989,710.777
370227221,8.100,3950,50.421,35,487.726,487.726,487.726,485.364
370227221,8.100,3950,50.421,29,597.672,597.672,597.672,590.034
370227221,8.100,3950,50.421,30,458.468,458.468,458.468,451.968
370227221,8.100,3950,50.421,28,578.885,578.885,578.885,578.885
370227221,8.100,3950,50.421,31,506.041,506.041,506.041,496.548
370227221,8.100,3950,50.421,34,706.021,706.021,706.021,657.500
370227221,8.100,3950,50.421,36,499.799,499.799,499.799,488.062
370228765,9.231,7925,2.449,27,2969.417,2969.417,2969.417,2969.417
370232454,8.146,4284,31.785,28,567.374,567.374,567.374,554.346
370236000,8.211,7760,1.569,33,581.059,581.059,581.059,581.059
370236000,8.211,7760,1.569,29,622.015,622.015,622.015,617.767
370283442,8.091,4651,9.199,28,564.227,564.227,564.227,563.877
370327326,8.015,4527,19.184,35,507.639,507.639,507.639,507.363
370327326,8.015,4527,19.184,28,533.343,533.343,533.343,531.853
370327326,8.015,4527,19.184,27,488.226,488.226,488.226,487.626
370328324,8.155,7141,2.888,28,537.737,537.737,537.737,536.100
370745311,10.236,5622,0.927,36,1304.297,1304.297,1304.297,1302.341
370955883,9.738,3107,0.213,36,1110.072,1110.072,1110.072,1110.072
371188886,10.358,5547,1.181,36,1323.043,1323.043,1323.043,1321.418
371243284,8.059,0,0.000,36,386.761,386.761,386.761,385.926
371690895,8.089,4897,11.962,32,585.169,585.169,585.169,583.442
371836310,8.045,4630,12.571,27,597.234,597.234,597.234,595.149
371836968,15.763,34000,0.143,27,62308.569,62308.569,62308.569,59875.239
372042957,8.001,0,0.000,27,433.998,433.998,433.998,433.182
372091627,14.804,0,0.000,36,41590.195,41590.195,41590.195,41477.714
372109346,13.518,0,0.000,27,9796.814,9796.814,9796.814,9796.814
372172495,14.848,50000,0.147,27,39701.525,39701.525,39701.525,39604.530
372218461,8.003,6145,1.043,27,480.904,480.904,480.904,480.339
372387876,8.170,4683,15.123,27,537.429,537.429,537.429,536.397
372419240,8.559,4003,34.571,27,624.101,624.101,624.101,623.316
372448825,8.014,6930,1.458,36,391.005,391.005,391.005,386.801
372524298,8.111,9172,4.971,33,383.503,383.503,383.503,383.503
372817805,17.293,0,0.000,32,229203.820,229203.820,229203.820,228416.055
372817805,17.293,0,0.000,31,203923.553,203923.553,203923.553,203923.553
372817805,17.293,0,0.000,30,221302.882,221302.882,221302.882,221068.263
372848396,8.213,0,0.000,36,414.964,414.964,414.964,414.659
372848396,8.213,0,0.000,35,426.703,426.703,426.703,425.358
372913430,8.350,10341,3.391,27,618.568,618.568,618.568,617.443
372913430,8.350,10341,3.391,31,620.758,620.758,620.758,618.930
372913439,10.378,7438,1.839,31,7421.962,7421.962,7421.962,7077.783
372914091,5.048,5971,1.061,36,157.673,157.673,157.673,156.782
372914091,5.048,5971,1.061,35,142.492,142.492,142.492,142.109
372914091,5.048,5971,1.061,34,121.109,121.109,121.109,119.239
372914091,5.048,5971,1.061,31,178.977,178.977,178.977,177.618
372948880,7.047,7853,1.597,32,276.791,276.791,276.791,272.132
372994308,8.017,0,0.000,32,438.937,438.937,438.937,435.186
373027127,8.113,5029,8.814,32,489.042,489.042,489.042,485.611
373052731,6.571,6434,1.327,32,444.238,444.238,444.238,443.580
373055129,8.027,4801,4.043,32,474.259,474.259,474.259,473.152
373135132,8.146,0,0.000,32,453.300,453.300,453.300,452.658
373210707,10.113,6969,2.974,32,1769.273,1769.273,1769.273,1769.102
373261269,14.193,0,0.000,32,17131.072,17131.072,17131.072,17131.072
373308420,8.064,4828,11.396,32,595.077,595.077,595.077,594.587
373310949,9.328,4974,8.584,32,792.666,792.666,792.666,791.414
373491809,8.088,5791,1.242,32,407.867,407.867,407.867,406.130
373604254,8.081,6689,11.302,36,572.556,572.556,572.556,571.060
373604254,8.081,6689,11.302,34,585.903,585.903,585.903,584.892
373604254,8.081,6689,11.302,30,547.348,547.348,547.348,542.700
373604254,8.081,6689,11.302,33,564.051,564.051,564.051,563.406
373604254,8.081,6689,11.302,27,600.252,600.252,600.252,599.557
373604254,8.081,6689,11.302,28,573.780,573.780,573.780,571.379
373604254,8.081,6689,11.302,29,587.648,587.648,587.648,584.467
373604254,8.081,6689,11.302,32,558.703,558.703,558.703,557.525
374180079,10.627,4362,0.734,35,1623.312,1623.312,1623.312,1615.142
374312406,8.212,4426,17.016,35,551.256,551.256,551.256,549.845
374827352,8.015,6924,4.240,31,413.463,413.463,413.463,410.423
374829238,11.503,3733,0.561,33,2342.603,2342.603,2342.603,2292.421
374829238,11.503,3733,0.561,36,2290.085,2290.085,2290.085,2266.365
374829238,11.503,3733,0.561,30,2300.794,2300.794,2300.794,2296.782
374829238,11.503,3733,0.561,29,2274.216,2274.216,2274.216,2270.340
374829238,11.503,3733,0.561,34,2278.249,2278.249,2278.249,2243.535
374829238,11.503,3733,0.561,27,3026.952,3026.952,3026.952,2383.573
374858533,6.764,0,0.000,30,472.588,472.588,472.588,470.203
374858770,9.900,4354,17.662,29,1067.970,1067.970,1067.970,1065.566
374997123,10.301,6059,1.327,30,1148.523,1148.523,1148.523,1146.395
374997123,10.301,6059,1.327,36,1174.165,1174.165,1174.165,1171.094
374997123,10.301,6059,1.327,32,1160.005,1160.005,1160.005,1159.022
374997123,10.301,6059,1.327,35,1148.790,1148.790,1148.790,1148.790
374997123,10.301,6059,1.327,27,1256.330,1256.330,1256.330,1254.198
374997123,10.301,6059,1.327,33,1166.019,1166.019,1166.019,1131.928
374997123,10.301,6059,1.327,31,1143.919,1143.919,1143.919,1143.919
374997123,10.301,6059,1.327,29,1212.119,1212.119,1212.119,1212.119
374997123,10.301,6059,1.327,34,1155.639,1155.639,1155.639,1155.639
375034557,5.644,5913,1.046,30,1061.478,1061.478,1061.478,1061.409
375034557,5.644,5913,1.046,35,1249.678,1249.678,1249.678,1250.413
375034557,5.644,5913,1.046,32,793.593,793.593,793.593,793.307
375034557,5.644,5913,1.046,29,1315.739,1315.739,1315.739,1322.232
375034557,5.644,5913,1.046,34,1052.254,1052.254,1052.254,1057.918
375034557,5.644,5913,1.046,33,935.487,935.487,935.487,935.154
375034557,5.644,5913,1.046,36,1087.227,1087.227,1087.227,1089.942
375034557,5.644,5913,1.046,27,872.963,872.963,872.963,873.108
375034557,5.644,5913,1.046,28,675.014,675.014,675.014,673.985
375059587,9.819,5854,1.314,28,925.273,925.273,925.273,923.460
375059587,9.819,5854,1.314,27,970.407,970.407,970.407,969.031
375063320,7.415,6238,1.344,36,613.750,613.750,613.750,612.001
375063320,7.415,6238,1.344,30,702.145,702.145,702.145,701.640
375063320,7.415,6238,1.344,35,653.211,653.211,653.211,652.759
375063320,7.415,6238,1.344,31,621.215,621.215,621.215,616.933
375063320,7.415,6238,1.344,33,667.898,667.898,667.898,667.623
375063320,7.415,6238,1.344,34,737.085,737.085,737.085,735.660
375063320,7.415,6238,1.344,32,645.703,645.703,645.703,643.945
375064476,7.741,6012,1.427,36,364.329,364.329,364.329,359.735
375064476,7.741,6012,1.427,33,350.571,350.571,350.571,349.145
375064476,7.741,6012,1.427,34,340.862,340.862,340.862,336.350
375064476,7.741,6012,1.427,30,360.722,360.722,360.722,356.821
375064476,7.741,6012,1.427,31,391.726,391.726,391.726,382.177
375091818,12.477,3211,0.316,33,5808.196,5808.196,5808.196,5719.178
375091818,12.477,3211,0.316,34,5585.095,5585.095,5585.095,5517.046
375091818,12.477,3211,0.316,32,4332.371,4332.371,4332.371,4300.722
375225453,10.110,6553,2.891,36,1129.282,1129.282,1129.282,1129.282
375475496,8.082,3978,50.778,36,481.264,481.264,481.264,480.129
375965538,9.309,10642,4.932,36,1791.738,1791.738,1791.738,1791.056
376027411,11.241,5522,1.123,36,2322.699,2322.699,2322.699,2322.699
376349330,8.107,9049,4.385,36,416.887,416.887,416.887,413.870
376942521,8.009,6030,1.466,33,385.156,385.156,385.156,381.872
376985426,14.441,0,0.000,35,82838.245,82838.245,82838.245,82822.628
376985426,14.441,0,0.000,31,73378.652,73378.652,73378.652,73315.986
377058463,8.116,9508,2.387,31,458.909,458.909,458.909,452.694
377493375,8.005,4600,43.846,36,549.324,549.324,549.324,540.462
379929661,9.613,7669,1.908,34,1403.960,1403.960,1403.960,1400.751
379948735,8.033,4745,10.672,34,579.357,579.357,579.357,575.176
380024477,7.000,6186,1.219,34,276.592,276.592,276.592,273.306
380024477,7.000,6186,1.219,35,245.854,245.854,245.854,242.474
380024477,7.000,6186,1.219,33,230.221,230.221,230.221,229.289
380166702,16.613,3392,0.320,36,136412.010,136412.010,136412.010,136412.010
380502855,8.055,3774,59.718,35,774.022,774.022,774.022,771.904
380824781,8.230,5478,2.332,29,437.217,437.217,437.217,433.202
380826878,15.560,0,0.000,29,130355.448,130355.448,130355.448,130225.644
380859663,7.186,5523,1.997,29,301.908,301.908,301.908,296.980
380882240,8.097,4592,14.557,30,618.670,618.670,618.670,614.850
380907442,8.030,4708,12.637,30,563.505,563.505,563.505,558.848
380965131,8.351,4684,10.851,31,602.626,602.626,602.626,600.300
381027324,8.138,5000,7.736,31,443.433,443.433,443.433,443.130
381083284,9.602,7777,1.776,31,2394.571,2394.571,2394.571,2394.571
381131433,8.239,6590,4.524,31,453.521,453.521,453.521,453.521
381133463,9.907,3420,0.387,31,1385.560,1385.560,1385.560,1375.474
381204905,9.548,7711,2.371,29,1940.013,1940.013,1940.013,1937.682
381204905,9.548,7711,2.371,28,1924.383,1924.383,1924.383,1923.353
381455011,9.137,5653,2.348,31,649.330,649.330,649.330,648.312
381855290,8.053,4405,26.249,27,444.359,444.359,444.359,444.122
381949122,4.218,6153,1.066,32,353.129,353.129,353.129,338.146
381949122,4.218,6153,1.066,31,472.195,472.195,472.195,462.810
381949122,4.218,6153,1.066,30,393.300,393.300,393.300,379.795
381949122,4.218,6153,1.066,36,269.138,269.138,269.138,235.059
381949122,4.218,6153,1.066,27,399.414,399.414,399.414,397.084
381949122,4.218,6153,1.066,28,325.809,325.809,325.809,317.191
381949122,4.218,6153,1.066,33,175.399,175.399,175.399,173.396
381949122,4.218,6153,1.066,34,321.636,321.636,321.636,292.183
381949122,4.218,6153,1.066,35,425.242,425.242,425.242,421.371
381949122,4.218,6153,1.066,29,488.666,488.666,488.666,453.330
381949148,7.360,0,0.000,29,424.834,424.834,424.834,419.323
381949148,7.360,0,0.000,30,363.354,363.354,363.354,357.501
381949148,7.360,0,0.000,28,381.651,381.651,381.651,379.191
381949148,7.360,0,0.000,32,425.175,425.175,425.175,423.702
381949148,7.360,0,0.000,31,433.189,433.189,433.189,433.189
381949148,7.360,0,0.000,33,492.066,492.066,492.066,490.864
381949148,7.360,0,0.000,35,405.659,405.659,405.659,404.247
381949148,7.360,0,0.000,27,353.506,353.506,353.506,350.411
381949148,7.360,0,0.000,34,410.243,410.243,410.243,406.037
381949148,7.360,0,0.000,36,371.647,371.647,371.647,368.576
381949410,11.038,3543,0.588,27,3265.614,3265.614,3265.614,3262.307
381949410,11.038,3543,0.588,28,2194.918,2194.918,2194.918,2160.543
381949410,11.038,3543,0.588,36,2884.775,2884.775,2884.775,2875.772
381949410,11.038,3543,0.588,32,7796.284,7796.284,7796.284,7791.776
381949410,11.038,3543,0.588,35,2006.814,2006.814,2006.814,2000.498
381949410,11.038,3543,0.588,33,2385.230,2385.230,2385.230,2377.562
381949410,11.038,3543,0.588,34,2530.826,2530.826,2530.826,2518.123
381949410,11.038,3543,0.588,30,2228.858,2228.858,2228.858,2205.805
381949410,11.038,3543,0.588,29,3674.463,3674.463,3674.463,3670.100
381949410,11.038,3543,0.588,31,1966.152,1966.152,1966.152,1955.171
381976956,9.010,5091,6.519,27,683.657,683.657,683.657,680.317
381978020,8.073,4317,19.335,33,528.903,528.903,528.903,527.522
381978020,8.073,4317,19.335,36,512.165,512.165,512.165,510.464
381978020,8.073,4317,19.335,31,503.108,503.108,503.108,501.746
381978020,8.073,4317,19.335,30,556.729,556.729,556.729,554.995
381978020,8.073,4317,19.335,32,556.035,556.035,556.035,553.637
381978020,8.073,4317,19.335,27,534.870,534.870,534.870,534.191
381978657,8.360,6386,1.536,34,455.798,455.798,455.798,453.817
382028854,8.741,4457,17.554,31,591.647,591.647,591.647,590.230
382028854,8.741,4457,17.554,28,628.635,628.635,628.635,626.390
382028854,8.741,4457,17.554,33,599.001,599.001,599.001,595.578
382028854,8.741,4457,17.554,30,622.592,622.592,622.592,621.528
382042960,17.010,0,0.000,33,147215.769,147215.769,147215.769,146622.106
382042960,17.010,0,0.000,36,193407.491,193407.491,193407.491,191962.957
382042960,17.010,0,0.000,31,149055.332,149055.332,149055.332,148813.277
382042960,17.010,0,0.000,35,205822.900,205822.900,205822.900,205822.900
382042960,17.010,0,0.000,34,199135.929,199135.929,199135.929,187155.187
382042960,17.010,0,0.000,32,162806.660,162806.660,162806.660,162313.208
382042960,17.010,0,0.000,29,206110.224,206110.224,206110.224,205492.333
382042960,17.010,0,0.000,30,172742.248,172742.248,172742.248,172742.248
382043650,11.959,3432,0.572,36,4661.791,4661.791,4661.791,4636.271
382043650,11.959,3432,0.572,27,5514.387,5514.387,5514.387,5504.170
382043650,11.959,3432,0.572,33,4213.833,4213.833,4213.833,4183.048
382043650,11.959,3432,0.572,31,5723.182,5723.182,5723.182,5620.468
382043650,11.959,3432,0.572,30,4911.794,4911.794,4911.794,4835.593
382043650,11.959,3432,0.572,32,12717.195,12717.195,12717.195,12711.460
382044998,10.636,7642,2.279,31,2706.530,2706.530,2706.530,2706.530
382044998,10.636,7642,2.279,30,2724.282,2724.282,2724.282,2724.282
382044998,10.636,7642,2.279,28,2733.611,2733.611,2733.611,2733.611
382044998,10.636,7642,2.279,29,2753.876,2753.876,2753.876,2744.093
382068562,11.359,5682,0.994,28,2362.726,2362.726,2362.726,2359.700
382068562,11.359,5682,0.994,27,2420.804,2420.804,2420.804,2420.804
382145521,8.000,7540,2.795,32,6209.765,6209.765,6209.765,6209.765
382145521,8.000,7540,2.795,29,6306.916,6306.916,6306.916,6306.916
382145521,8.000,7540,2.795,33,6409.639,6409.639,6409.639,6409.639
382145521,8.000,7540,2.795,35,6431.479,6431.479,6431.479,6431.479
382145521,8.000,7540,2.795,28,6239.865,6239.865,6239.865,6238.675
382145521,8.000,7540,2.795,36,6255.587,6255.587,6255.587,6255.690
382145521,8.000,7540,2.795,34,6154.601,6154.601,6154.601,6154.601
382145521,8.000,7540,2.795,31,6276.983,6276.983,6276.983,6276.983
382145521,8.000,7540,2.795,30,6284.083,6284.083,6284.083,6284.083
382146576,8.320,6553,1.580,36,478.097,478.097,478.097,473.145
382186942,8.213,0,0.000,35,458.205,458.205,458.205,456.600
382186942,8.213,0,0.000,34,423.953,423.953,423.953,421.372
382187278,8.211,4622,11.057,27,570.048,570.048,570.048,569.562
382198673,8.387,6608,1.475,36,500.521,500.521,500.521,497.383
382198673,8.387,6608,1.475,35,495.647,495.647,495.647,494.980
382198673,8.387,6608,1.475,27,477.833,477.833,477.833,476.155
382198673,8.387,6608,1.475,28,484.267,484.267,484.267,482.314
382198673,8.387,6608,1.475,33,463.622,463.622,463.622,461.511
382198673,8.387,6608,1.475,34,467.901,467.901,467.901,466.039
382198673,8.387,6608,1.475,32,465.994,465.994,465.994,464.224
382198673,8.387,6608,1.475,30,471.658,471.658,471.658,468.023
382198673,8.387,6608,1.475,29,516.258,516.258,516.258,513.684
382198673,8.387,6608,1.475,31,480.343,480.343,480.343,477.371
382200050,8.483,4797,10.688,27,623.631,623.631,623.631,623.074
382200986,11.891,4937,0.732,34,2636.659,2636.659,2636.659,2636.659
382200986,11.891,4937,0.732,31,2748.871,2748.871,2748.871,2736.768
382200986,11.891,4937,0.732,36,2782.508,2782.508,2782.508,2769.525
382200986,11.891,4937,0.732,32,2814.960,2814.960,2814.960,2777.681
382200986,11.891,4937,0.732,33,2561.910,2561.910,2561.910,2555.761
382200986,11.891,4937,0.732,30,2786.894,2786.894,2786.894,2781.164
382246379,8.065,11140,2.012,31,399.307,399.307,399.307,396.871
382247321,8.423,4475,16.585,35,587.219,587.219,587.219,583.366
382254933,8.372,6689,2.067,27,2225.839,2225.839,2225.839,2225.839
382256692,14.136,0,0.000,32,80400.102,80400.102,80400.102,80400.102
382256692,14.136,0,0.000,36,86601.146,86601.146,86601.146,86601.146
382256692,14.136,0,0.000,29,82183.763,82183.763,82183.763,82183.763
382256692,14.136,0,0.000,33,80919.072,80919.072,80919.072,80883.719
382256692,14.136,0,0.000,31,83581.969,83581.969,83581.969,83548.173
382256692,14.136,0,0.000,30,80139.823,80139.823,80139.823,80061.756
382256692,14.136,0,0.000,34,86100.802,86100.802,86100.802,86072.154
382258517,9.412,0,0.000,30,1992.310,1992.310,1992.310,1961.222
382258517,9.412,0,0.000,34,1909.975,1909.975,1909.975,1897.750
382258517,9.412,0,0.000,33,4942.527,4942.527,4942.527,4918.638
382258517,9.412,0,0.000,27,1609.213,1609.213,1609.213,1600.527
382258517,9.412,0,0.000,31,1720.144,1720.144,1720.144,1713.601
382258769,10.657,7530,2.628,31,1804.310,1804.310,1804.310,1804.310
382258769,10.657,7530,2.628,30,1836.598,1836.598,1836.598,1836.598
382258769,10.657,7530,2.628,28,1828.878,1828.878,1828.878,1827.510
382267824,14.626,34000,0.143,27,30862.769,30862.769,30862.769,30782.642
382267824,14.626,34000,0.143,33,20395.938,20395.938,20395.938,20275.051
382267824,14.626,34000,0.143,34,21300.586,21300.586,21300.586,21300.586
382267824,14.626,34000,0.143,31,21048.591,21048.591,21048.591,21048.591
382267824,14.626,34000,0.143,30,22725.035,22725.035,22725.035,22686.172
382298360,8.163,4631,10.089,28,650.263,650.263,650.263,647.787
382303117,15.963,0,0.000,29,63467.547,63467.547,63467.547,63467.547
382303117,15.963,0,0.000,30,63919.656,63919.656,63919.656,63746.907
382303117,15.963,0,0.000,36,61383.046,61383.046,61383.046,61383.046
382303117,15.963,0,0.000,35,63135.698,63135.698,63135.698,62427.856
382303117,15.963,0,0.000,33,59147.887,59147.887,59147.887,58488.324
382303117,15.963,0,0.000,31,55840.198,55840.198,55840.198,55688.165
382303117,15.963,0,0.000,34,61898.910,61898.910,61898.910,61837.945
382321955,8.371,5769,1.157,27,506.722,506.722,506.722,506.100
382321955,8.371,5769,1.157,28,550.327,550.327,550.327,547.339
382342163,8.189,5202,4.136,32,462.986,462.986,462.986,456.814
382371872,8.049,4823,9.888,28,591.318,591.318,591.318,590.873
382372903,8.400,3952,60.932,28,553.811,553.811,553.811,547.749
382378540,16.223,0,0.000,31,76319.695,76319.695,76319.695,76145.358
382388897,8.017,4522,16.269,27,520.632,520.632,520.632,519.722
382391899,11.053,5518,0.873,31,3305.181,3305.181,3305.181,3305.181
382392904,8.661,6728,2.393,31,533.739,533.739,533.739,531.477
382419353,8.033,6369,1.204,30,435.892,435.892,435.892,431.051
382419353,8.033,6369,1.204,29,413.680,413.680,413.680,407.385
382421834,14.479,0,0.000,28,20871.080,20871.080,20871.080,20507.542
382427577,8.850,6493,2.223,29,597.404,597.404,597.404,593.483
382437043,9.311,6434,2.042,34,719.314,719.314,719.314,719.314
382437043,9.311,6434,2.042,32,793.404,793.404,793.404,785.340
382437043,9.311,6434,2.042,28,698.520,698.520,698.520,697.049
382437043,9.311,6434,2.042,35,718.229,718.229,718.229,718.229
382437043,9.311,6434,2.042,30,724.290,724.290,724.290,723.587
382437043,9.311,6434,2.042,27,789.859,789.859,789.859,788.961
382437043,9.311,6434,2.042,31,756.827,756.827,756.827,756.827
382437043,9.311,6434,2.042,33,734.442,734.442,734.442,732.881
382437043,9.311,6434,2.042,29,787.864,787.864,787.864,787.864
382471461,8.007,4291,20.593,27,497.632,497.632,497.632,496.361
382523220,8.990,4183,40.830,29,726.288,726.288,726.288,726.288
382524669,8.066,6550,2.288,29,421.726,421.726,421.726,421.726
382551780,8.007,7533,2.032,29,372.454,372.454,372.454,369.428
382552502,10.651,3265,0.467,28,10648.303,10648.303,10648.303,10633.425
382552502,10.651,3265,0.467,30,11295.266,11295.266,11295.266,11288.909
382575967,9.772,5567,1.005,34,1456.771,1456.771,1456.771,1452.508
382575967,9.772,5567,1.005,35,2717.993,2717.993,2717.993,2718.287
382575967,9.772,5567,1.005,27,2652.266,2652.266,2652.266,2651.765
382575967,9.772,5567,1.005,36,1886.672,1886.672,1886.672,1883.674
382575967,9.772,5567,1.005,31,3561.441,3561.441,3561.441,3559.641
382626661,9.677,5245,0.811,28,836.402,836.402,836.402,834.836
382626661,9.677,5245,0.811,27,892.569,892.569,892.569,892.569
382633618,11.959,3545,0.391,30,3185.009,3185.009,3185.009,3177.068
382633618,11.959,3545,0.391,28,2989.631,2989.631,2989.631,2985.412
382633618,11.959,3545,0.391,29,3131.347,3131.347,3131.347,3112.870
382636263,8.123,6632,2.252,34,399.451,399.451,399.451,397.805
382636263,8.123,6632,2.252,27,451.562,451.562,451.562,449.330
382636263,8.123,6632,2.252,28,411.502,411.502,411.502,410.545
382636263,8.123,6632,2.252,30,422.011,422.011,422.011,416.131
382969293,5.259,6439,1.268,35,169.507,169.507,169.507,168.258
382969293,5.259,6439,1.268,36,156.126,156.126,156.126,153.070
383187292,8.251,5188,9.485,35,480.412,480.412,480.412,479.081
383217678,6.868,0,0.000,35,1528.912,1528.912,1528.912,1527.416
383218397,9.260,3348,0.323,35,1916.742,1916.742,1916.742,1898.900
383383977,8.485,4207,33.658,27,577.883,577.883,577.883,577.481
383390264,8.758,6413,1.146,27,629.507,629.507,629.507,629.507
383658034,8.088,3895,36.073,36,578.562,578.562,578.562,570.328
383946834,8.082,4867,11.769,35,482.139,482.139,482.139,478.035
383946834,8.082,4867,11.769,36,558.109,558.109,558.109,553.652
384549882,8.802,11892,2.520,36,813.607,813.607,813.607,809.114
384549882,8.802,11892,2.520,35,818.748,818.748,818.748,812.687
384956142,8.020,6875,2.518,35,399.755,399.755,399.755,399.755
384956142,8.020,6875,2.518,36,441.436,441.436,441.436,438.688
385194991,8.772,3474,0.474,35,600.421,600.421,600.421,597.583
385224945,8.085,7880,2.020,36,1839.813,1839.813,1839.813,1838.615
385331518,15.573,0,0.000,36,59459.865,59459.865,59459.865,59253.119
385624852,8.098,9081,3.052,35,683.286,683.286,683.286,681.392
385624852,8.098,9081,3.052,36,564.546,564.546,564.546,558.000
385721987,6.365,6330,1.185,34,286.320,286.320,286.320,283.106
386154220,9.214,7739,1.739,33,1655.741,1655.741,1655.741,1655.201
386240361,11.000,3329,0.240,35,2022.436,2022.436,2022.436,2022.436
386258533,8.330,4178,26.103,34,489.787,489.787,489.787,488.746
386259537,11.330,6158,2.213,34,2555.022,2555.022,2555.022,2555.022
386269139,9.295,7485,3.105,33,1807.295,1807.295,1807.295,1807.246
386270941,8.032,4873,10.880,33,463.512,463.512,463.512,461.241
386435344,8.777,6483,1.882,34,634.832,634.832,634.832,632.672
386461608,8.599,4560,12.125,35,612.932,612.932,612.932,612.275
386485119,13.187,0,0.000,33,7154.956,7154.956,7154.956,7154.956
386492758,8.008,4494,20.246,33,441.147,441.147,441.147,439.689
386517907,8.041,6666,2.599,35,453.265,453.265,453.265,450.958
386528873,9.517,7156,2.324,33,1855.114,1855.114,1855.114,1853.538
386564007,16.556,0,0.000,35,129621.744,129621.744,129621.744,129621.744
386642921,13.136,34000,0.143,36,6856.884,6856.884,6856.884,6809.922
386653873,12.746,44500,0.208,35,7336.334,7336.334,7336.334,7317.674
386653873,12.746,44500,0.208,36,7003.022,7003.022,7003.022,6994.043
386675211,8.296,4880,11.684,36,585.403,585.403,585.403,579.824
386676612,8.025,4037,37.157,36,468.039,468.039,468.039,465.024
386855764,8.047,7397,2.055,35,809.143,809.143,809.143,808.340
386855764,8.047,7397,2.055,36,843.408,843.408,843.408,840.934
387112405,8.251,4807,11.851,27,560.194,560.194,560.194,558.696
387115314,9.560,7655,2.074,27,888.152,888.152,888.152,888.152
387194629,14.087,0,0.000,27,15408.251,15408.251,15408.251,15364.740
387226824,10.060,7443,1.964,33,2723.004,2723.004,2723.004,2723.004
387241049,8.237,7704,1.836,27,1605.429,1605.429,1605.429,1604.540
387534861,8.014,4048,39.344,31,527.989,527.989,527.989,501.059
387544798,8.236,4676,10.580,31,529.544,529.544,529.544,527.482
388104525,11.604,5650,1.137,29,3360.905,3360.905,3360.905,3360.905
388104525,11.604,5650,1.137,34,3409.013,3409.013,3409.013,3407.056
388104525,11.604,5650,1.137,28,3334.870,3334.870,3334.870,3333.630
388104525,11.604,5650,1.137,31,3394.199,3394.199,3394.199,3391.283
388104525,11.604,5650,1.137,30,3328.131,3328.131,3328.131,3315.062
388104525,11.604,5650,1.137,27,3485.052,3485.052,3485.052,3485.052
388104889,8.016,4218,30.471,30,436.344,436.344,436.344,431.635
388104889,8.016,4218,30.471,29,438.589,438.589,438.589,436.787
388104889,8.016,4218,30.471,31,477.004,477.004,477.004,461.495
388104889,8.016,4218,30.471,34,715.038,715.038,715.038,711.350
388104889,8.016,4218,30.471,28,499.171,499.171,499.171,494.344
388106759,10.517,5705,1.401,28,1293.734,1293.734,1293.734,1293.734
388106759,10.517,5705,1.401,27,1257.479,1257.479,1257.479,1257.479
388131027,8.025,7100,2.329,31,714.897,714.897,714.897,712.447
388131027,8.025,7100,2.329,34,697.522,697.522,697.522,697.277
388131027,8.025,7100,2.329,32,1163.835,1163.835,1163.835,1162.870
388131027,8.025,7100,2.329,35,1073.498,1073.498,1073.498,1073.281
388131027,8.025,7100,2.329,28,844.789,844.789,844.789,844.097
388131027,8.025,7100,2.329,33,933.402,933.402,933.402,931.827
388131027,8.025,7100,2.329,29,918.465,918.465,918.465,917.090
388131027,8.025,7100,2.329,36,816.721,816.721,816.721,816.059
388131027,8.025,7100,2.329,27,965.678,965.678,965.678,964.913
388131027,8.025,7100,2.329,30,1071.180,1071.180,1071.180,1070.253
388182039,10.365,4349,0.752,34,1143.671,1143.671,1143.671,1143.671
388182039,10.365,4349,0.752,30,1189.857,1189.857,1189.857,1180.552
388182039,10.365,4349,0.752,36,1176.672,1176.672,1176.672,1175.431
388182039,10.365,4349,0.752,28,1203.878,1203.878,1203.878,1203.878
388182039,10.365,4349,0.752,35,1207.517,1207.517,1207.517,1205.999
388182039,10.365,4349,0.752,29,1223.757,1223.757,1223.757,1223.757
388182039,10.365,4349,0.752,27,1173.544,1173.544,1173.544,1173.544
388182039,10.365,4349,0.752,33,1176.883,1176.883,1176.883,1174.565
388182039,10.365,4349,0.752,32,1221.213,1221.213,1221.213,1217.172
388182039,10.365,4349,0.752,31,1181.878,1181.878,1181.878,1181.878
388624270,9.914,5690,0.854,36,1197.183,1197.183,1197.183,1192.655
388624270,9.914,5690,0.854,34,1007.042,1007.042,1007.042,1007.042
388624270,9.914,5690,0.854,35,1118.951,1118.951,1118.951,1117.584
388680425,8.330,3388,199.702,35,575.697,575.697,575.697,575.697
388814538,15.669,0,0.000,30,48625.216,48625.216,48625.216,48625.216
